"user_id","mov_id","prediction"
"122","2141","4.205743625373078"
"123","223","4.29846407112429"
"123","2141","3.613194040490967"
"126","223","3.73876590386716"
"126","2141","3.0969637449734013"
"129","223","4.1793724706763316"
"129","2141","3.647906456322864"
"131","223","3.709079203338782"
"131","2141","2.9484674121244"
"133","2141","2.7554806490433053"
"136","223","3.814046835210633"
"136","2141","3.1700833533220867"
"142","223","4.2434437556363545"
"142","2141","3.615204826993462"
"152","223","4.323423154900819"
"152","2141","3.5311122602812457"
"176","223","4.525806805316463"
"176","2141","3.850674086130661"
"187","2141","3.3540881142908714"
"192","223","4.50039904904023"
"192","2141","3.9127746593576562"
"198","223","3.779126599376273"
"198","2141","3.20426683265605"
"204","223","4.225429147191136"
"204","2141","3.5000834424459217"
"222","223","3.4330303763435976"
"222","2141","2.8032233492051066"
"227","223","4.477769958279673"
"227","2141","3.8197674744326946"
"230","223","3.1411793068825844"
"230","2141","2.648836022477276"
"241","223","4.260618068125248"
"241","2141","3.504892961624129"
"242","223","4.064520986717847"
"242","2141","3.4100895742315616"
"251","223","5.162760623359936"
"251","2141","4.5433605452704215"
"260","223","4.038677935255375"
"260","2141","3.3197737306713697"
"261","223","4.131289177611603"
"261","2141","3.407484772354881"
"268","223","3.5181171625059493"
"268","2141","2.89259788157938"
"284","2141","3.517270680853716"
"301","223","3.5960522804515764"
"301","2141","2.985015758480522"
"326","223","4.2646175144058445"
"326","2141","3.599279665255225"
"346","223","3.9551305325481345"
"346","2141","3.259934988152575"
"351","223","3.9097688785928044"
"351","2141","3.210181163259773"
"352","223","4.044808505279934"
"352","2141","3.4008024426897974"
"354","223","4.03239769288008"
"354","2141","3.486878303727347"
"29","223","4.442086095403339"
"29","2141","3.7199318556806396"
"35","223","4.540599000768977"
"35","2141","3.94448286642888"
"38","2141","2.9873123170142164"
"60","223","3.9718263568062726"
"60","2141","3.325354650888026"
"61","223","4.326888458208465"
"61","2141","3.6734880967394186"
"69","223","4.688781683527538"
"69","2141","4.084848862654495"
"80","223","4.521994925413475"
"80","2141","3.8150723148549694"
"88","2141","3.522985782054176"
"162","223","4.629812803534489"
"162","2141","3.9536111657916524"
"174","223","4.095835192167736"
"174","2141","3.5303937595706216"
"197","223","4.19991728800533"
"197","2141","3.5576773385991847"
"211","223","4.155169307969733"
"211","2141","3.4617177051473007"
"215","2141","3.5311100849594266"
"221","223","4.387169810500214"
"221","2141","3.678962743957963"
"228","223","4.049383544399743"
"228","2141","3.411907511584517"
"237","223","3.645053458117951"
"237","2141","2.888530560973213"
"246","223","4.499142011951852"
"246","2141","3.845675666047075"
"262","223","3.5220221980634836"
"262","2141","2.8261372483039926"
"278","223","4.182918658316405"
"278","2141","3.431522559969467"
"287","2141","2.2515679078187505"
"295","223","4.031115326431865"
"295","2141","3.24667024051396"
"296","223","4.442712561601799"
"296","2141","3.751428553324912"
"309","223","4.055137033527632"
"309","2141","3.378364729254078"
"327","223","4.399364470480265"
"327","2141","3.681590811179609"
"329","223","3.1494759460600257"
"329","2141","2.280465134771681"
"331","223","3.876575361560813"
"331","2141","3.172209733858953"
"335","223","4.044001194914647"
"335","2141","3.4308746151384946"
"338","223","3.248384302225231"
"338","2141","2.4395304696305766"
"343","223","4.341134260270861"
"343","2141","3.609062172755176"
"348","223","4.9337796080400915"
"348","2141","4.265342966562259"
"356","2141","3.654569742907354"
"363","223","3.5650126772867963"
"363","2141","2.914491019924065"
"34","223","3.6936763756002513"
"34","2141","3.1254769469560575"
"361","223","3.4857891204064577"
"361","2141","2.8725685277678297"
"30","223","4.96541482269347"
"30","2141","4.444825315055842"
"49","223","4.516842167132523"
"49","2141","3.981724012842897"
"59","223","4.621673186449327"
"59","2141","4.059083704366836"
"83","223","3.5368407235634858"
"83","2141","2.907052295003873"
"115","223","4.1046074029101485"
"115","2141","3.6087936140998758"
"125","2141","3.5085214824224322"
"128","223","4.627667054195955"
"128","2141","4.015111153208121"
"164","223","4.578607724950774"
"164","2141","4.157731518444603"
"165","223","3.797808237791688"
"165","2141","3.29147012126988"
"170","223","3.75737765401336"
"170","2141","3.187618618811358"
"173","223","3.870925032592752"
"173","2141","3.239739390470712"
"183","223","4.146614041737615"
"183","2141","3.6542901760442605"
"196","223","4.230337119940528"
"196","2141","3.61290733047161"
"203","223","4.153493683272942"
"203","2141","3.5394126597136206"
"208","223","3.6295162167276924"
"208","2141","3.1440639742493186"
"235","2141","3.4256629115160475"
"265","223","3.6700013264275286"
"265","2141","3.1242593742468663"
"267","223","4.511007103865835"
"267","2141","3.9442344842526538"
"319","223","4.69320754598383"
"319","2141","4.034697803346909"
"340","223","4.681504782466139"
"340","2141","3.996285239182254"
"344","223","4.0499749217103655"
"344","2141","3.4710099339832547"
"108","223","4.236693579262723"
"108","2141","3.675726260598291"
"147","223","3.793737207946407"
"147","2141","3.241440961024893"
"99","223","4.393694111949794"
"99","2141","3.71298310938404"
"194","223","3.7279946409453784"
"194","2141","3.3050172082151974"
"238","223","3.956890381412972"
"238","2141","3.3124945051326518"
"256","223","4.197225170895277"
"256","2141","3.6225062883071706"
"22","223","2.7992140586428853"
"22","2141","2.0768568989869167"
"310","223","3.7986611485217447"
"310","2141","3.270268937707688"
"365","223","2.9617361040052903"
"365","2141","2.4059169795345694"
"9","2141","2.9535968526982295"
"101","2141","3.2102984347087546"
"225","2141","3.410649808447369"
"255","2141","2.258312474553144"
"342","2141","2.7006908397321925"
"25","223","4.970471406515337"
"25","2141","4.459525354663892"
"37","223","4.6172858848432625"
"37","2141","3.9945693264331794"
"349","223","4.163473885485978"
"349","2141","3.5199902627921538"
"52","223","4.723153194013097"
"52","2141","4.058348397800863"
"77","223","4.19921042122462"
"77","2141","3.660469818020795"
"95","223","4.329712566419619"
"95","2141","3.789819965211601"
"113","223","3.8798275314538295"
"113","2141","3.2918721248115634"
"114","223","3.5934950767894636"
"114","2141","3.128046542655832"
"120","223","3.738247434582425"
"120","2141","3.261809362758935"
"139","223","2.33736867409649"
"139","2141","1.6805405926384531"
"149","223","3.0974650521084404"
"149","2141","2.6069123856495837"
"180","223","3.8447848265950775"
"180","2141","3.311495881833328"
"205","223","4.047650340250247"
"205","2141","3.4449375708027654"
"210","223","4.299425102496309"
"210","2141","3.7795536095400006"
"212","223","3.8604234920731715"
"212","2141","3.206368950762181"
"224","223","4.4879726648544995"
"224","2141","3.9991500166350407"
"231","223","4.150573487172347"
"231","2141","3.615620862694487"
"248","223","4.003980929435978"
"248","2141","3.522902744800027"
"303","223","4.219566291974647"
"303","2141","3.798283330862063"
"10","223","3.4005858431965925"
"10","2141","2.9196380960062096"
"67","223","4.263219900957273"
"67","2141","3.6362326255963957"
"74","223","4.538801023210773"
"74","2141","3.7351196125619124"
"118","223","4.109345335074362"
"118","2141","3.476285998592256"
"168","223","4.710887618023816"
"168","2141","3.9424506693184016"
"285","223","4.198451022859244"
"285","2141","3.4941884176273854"
"355","223","4.2257459346944"
"355","2141","3.680615908832193"
"2","223","4.156664811565712"
"2","2141","3.2901061400169365"
"70","223","4.553880932286963"
"70","2141","3.9076437011575162"
"111","223","3.601261958257358"
"111","2141","3.0523030539041267"
"143","223","3.476098801860108"
"143","2141","3.0504857560049445"
"148","223","3.84160920583769"
"148","2141","3.286349356789788"
"154","223","4.538224155362102"
"154","2141","3.9797227992701645"
"188","223","4.560324532887137"
"188","2141","4.073469056451969"
"189","223","4.331136620835142"
"189","2141","3.6307862772826502"
"209","223","4.489093036914352"
"209","2141","3.8190922068481163"
"243","223","4.610075062868465"
"243","2141","4.02195740089967"
"300","223","4.515368095014798"
"300","2141","3.8490755096187583"
"20","223","3.8251070247264707"
"281","223","3.455969499731262"
"281","2141","2.770372154962594"
"316","223","3.296467609691296"
"316","2141","2.7706425493768774"
"3","223","2.72449797541306"
"3","2141","2.4157871839692415"
"65","223","4.206847075008706"
"65","2141","3.6103517434716204"
"85","223","3.880819569224104"
"85","2141","3.229556388646954"
"157","223","3.851725374554529"
"157","2141","3.1226212244610556"
"172","223","4.154429081773566"
"172","2141","3.634768859393754"
"190","223","4.071362215556455"
"190","2141","3.418714134940058"
"258","223","4.401437367319606"
"258","2141","3.828557138867978"
"12","223","4.617291106354157"
"12","2141","4.190305541714754"
"36","223","2.920581938533406"
"36","2141","2.1779200587125427"
"97","223","4.449052956766463"
"97","2141","3.92179985155256"
"253","223","4.51502114604489"
"253","2141","3.863301519081661"
"324","223","3.46539424654178"
"324","2141","2.620247411125035"
"55","223","3.1215116570311157"
"55","2141","2.4240368688550396"
"48","223","4.26458660729949"
"48","2141","3.856269642996011"
"53","223","5.202030318903215"
"53","2141","4.580359420266886"
"218","223","3.5980863341487437"
"218","2141","3.137801074373128"
"245","223","2.962868295372241"
"245","2141","2.300982518967926"
"250","223","4.485484289400751"
"250","2141","4.041955669953523"
"271","223","3.506195735075009"
"271","2141","2.9131280757659077"
"345","223","4.20182212235769"
"345","2141","3.5774336528131703"
"87","223","4.23670674925902"
"87","2141","3.616733819055506"
"299","223","3.9397921137204017"
"299","2141","3.353240950460316"
"311","223","2.5811996670335824"
"311","2141","2.145703655130002"
"236","223","4.289076643344263"
"236","2141","3.68519101722106"
"272","223","3.877467870095301"
"272","2141","3.277909603782675"
"257","223","3.4861268923890827"
"257","2141","2.875309612403499"
"259","223","3.383357139564414"
"259","2141","2.934504075764198"
"163","223","3.1448649967095883"
"163","2141","2.66144886246364"
"360","223","3.5745377117694357"
"360","2141","3.067968741658304"
"138","223","3.8807172910582355"
"138","2141","2.95164435714193"
"146","223","3.407996563125017"
"146","2141","2.859569910841074"
"320","223","3.8127439139874113"
"320","2141","3.0611094497972773"
"92","223","4.162426779194648"
"92","2141","3.717046025195282"
"207","223","3.1877809071822814"
"207","2141","2.5856225867003855"
"358","223","3.383864910123252"
"358","2141","2.9818986609798688"
"315","223","3.5380645653520584"
"315","2141","3.06812830090742"
"106","223","4.618697526626761"
"106","2141","3.9859154904527943"
"158","223","3.7781705791333953"
"158","2141","3.218709942208671"
"333","223","2.974138207186724"
"333","2141","2.2426393296311504"
"127","223","3.3287440624885547"
"127","2141","2.7627279759161585"
"184","223","3.9798953599227276"
"184","2141","3.2616776989142187"
"5","1834","3.9261788732548264"
"6","1834","3.8539778940301384"
"6","247","3.965207371506498"
"8","1834","3.8263196233988257"
"8","247","4.108509744399031"
"28","1834","3.3563351533864956"
"28","247","3.5163956644986354"
"32","1834","4.097040724229385"
"32","247","4.207876952079664"
"33","1834","4.0504918983519325"
"33","247","4.326715394863397"
"35","1834","4.346648327974975"
"35","247","4.640805915663125"
"38","1834","3.481512194316636"
"38","247","3.715599209775264"
"40","1834","4.0366292685183"
"40","247","4.27777557630545"
"42","1834","3.8896000575581247"
"42","247","4.042064428140017"
"45","1834","4.18125002869437"
"45","247","4.35429440424641"
"54","1834","3.2868556992481737"
"54","247","3.522648126145644"
"57","1834","3.717327367310894"
"57","247","3.8734726445924172"
"58","1834","4.216722972142199"
"58","247","4.425194356569476"
"66","1834","4.329596700599051"
"66","247","4.566509255318074"
"84","1834","3.9911299471453923"
"91","1834","3.713868694782732"
"91","247","3.9067838386079785"
"94","1834","3.3054406928626068"
"94","247","3.5606287206082943"
"102","1834","3.662048645481267"
"102","247","3.8493033371992285"
"109","1834","3.4990891247659626"
"109","247","3.710919642168839"
"112","1834","3.8713611769247773"
"112","247","4.048773081439027"
"115","1834","4.097294201055341"
"115","247","4.24812916274883"
"117","1834","3.6419729820844355"
"117","247","3.845116285842498"
"135","1834","3.9728526879243375"
"135","247","4.148547321534671"
"140","1834","3.8092952256510064"
"140","247","3.9431954099827644"
"156","1834","3.9975887367471876"
"156","247","4.189227241872884"
"181","1834","3.2854923330909633"
"181","247","3.391998041741301"
"182","1834","3.8295171339417546"
"191","1834","4.0254197641435345"
"191","247","4.243943099579675"
"199","1834","3.6986237186545425"
"199","247","3.9076858519255113"
"216","1834","4.040544282817711"
"216","247","4.151989392825643"
"219","1834","3.4976785984994843"
"219","247","3.6250222646970043"
"229","1834","4.022127879096087"
"229","247","4.26473062708739"
"235","1834","3.9078407322149715"
"235","247","4.1534606070471085"
"239","1834","4.3341490100491145"
"239","247","4.502249377511835"
"242","1834","3.8877301382166793"
"242","247","4.130231391416183"
"262","1834","3.4070231727543177"
"262","247","3.6069642074060613"
"266","1834","3.813287737394653"
"266","247","4.007918207400471"
"273","1834","4.3145443856105"
"273","247","4.527444273100302"
"275","1834","4.374950278571822"
"275","247","4.594146275405009"
"284","1834","4.0337665297844545"
"284","247","4.206115911389345"
"288","1834","3.4844282539499076"
"288","247","3.6434086961197565"
"294","1834","2.9431734221928116"
"294","247","3.095667834460974"
"301","1834","3.5975749459072968"
"301","247","3.8379186808125034"
"302","1834","4.248704642022744"
"302","247","4.462358231065038"
"304","1834","4.173653499386487"
"304","247","4.3240149351671695"
"307","1834","3.0096250589143407"
"307","247","3.1681176933186843"
"308","1834","2.748494163130928"
"308","247","2.900751046458797"
"314","1834","3.3460772520266198"
"314","247","3.50778369101129"
"321","1834","3.9026788821012897"
"321","247","4.032136160916034"
"356","1834","4.351668514655463"
"356","247","4.591380790173825"
"14","1834","3.674846755454128"
"14","247","3.890394606820781"
"18","1834","4.0589079600834745"
"18","247","4.206972763847725"
"19","247","3.096838555673423"
"23","1834","3.909220483364884"
"23","247","4.200101814613287"
"24","1834","3.9548721713569135"
"24","247","4.137148094797377"
"39","1834","4.314696025289479"
"39","247","4.483315562406101"
"46","1834","4.283381669289406"
"46","247","4.537217467768304"
"50","1834","3.072177803021108"
"50","247","3.2750788490336813"
"61","1834","4.324675178384403"
"61","247","4.606529183496242"
"63","1834","3.926201050397566"
"63","247","4.1154432110746315"
"64","1834","4.0809910846447535"
"64","247","4.286954793514368"
"72","1834","4.382047933068431"
"72","247","4.649615946236706"
"78","1834","3.4416262075512867"
"78","247","3.6216384688741603"
"80","1834","4.5953815079000115"
"80","247","4.687864196127298"
"81","1834","3.0212197354981285"
"81","247","3.3008446385972277"
"90","1834","4.411002308970135"
"90","247","4.522606705152791"
"95","1834","4.355591400684584"
"95","247","4.598984165502266"
"105","1834","4.441911562474805"
"105","247","4.553797411817508"
"120","1834","3.709279297103297"
"120","247","3.804206216027915"
"122","1834","4.877137757767694"
"122","247","5.051562985962041"
"132","1834","3.366295414473363"
"133","1834","3.244352551258181"
"133","247","3.5459645118738212"
"144","1834","3.904879443005812"
"144","247","4.185026646347727"
"146","1834","3.6094799198572645"
"146","247","3.588948947011006"
"149","1834","3.0014130008339293"
"149","247","3.20048284688886"
"150","1834","3.94682164067573"
"150","247","4.053378112012341"
"160","1834","3.008004581249417"
"160","247","3.217099236203679"
"166","1834","4.365701120800173"
"166","247","4.595121853992405"
"171","1834","4.914552198213735"
"171","247","5.097381971256055"
"174","1834","3.9564343517508367"
"174","247","4.150473367695724"
"179","1834","4.066199586149504"
"179","247","4.288451570088279"
"195","1834","3.819932397420939"
"195","247","4.0466630971840685"
"198","1834","3.773124310512659"
"198","247","4.005322799357404"
"201","1834","4.37080465077955"
"201","247","4.578721019470063"
"202","1834","4.114573205490051"
"202","247","4.304277923120018"
"206","1834","4.327001685115634"
"206","247","4.517530037960583"
"220","1834","4.25952868637929"
"220","247","4.446143574390826"
"221","247","4.668614530147096"
"222","1834","3.4360849644998765"
"222","247","3.6392238839375475"
"226","1834","3.8302242697216164"
"226","247","3.9695767274072056"
"227","1834","4.502154965074787"
"227","247","4.654885872393372"
"237","1834","3.7188223453472107"
"237","247","3.787116294454455"
"247","1834","4.040670668021694"
"247","247","4.205660622952929"
"249","1834","4.057710811560704"
"249","247","4.105456789071708"
"254","1834","4.265964879172065"
"254","247","4.485794620436868"
"259","1834","3.448232187041942"
"259","247","3.658371041651437"
"264","1834","3.8661454168353186"
"264","247","4.05715446824934"
"265","1834","3.6417689085544267"
"265","247","3.877814305442046"
"269","1834","3.9073048687547485"
"269","247","4.018279003522821"
"270","1834","3.545390721320659"
"270","247","3.6516275528894835"
"271","1834","3.5419600163208287"
"271","247","3.715898314827158"
"274","1834","3.5936804581364528"
"274","247","3.718944640611452"
"277","1834","3.8866052716520447"
"277","247","3.9422076208114407"
"282","1834","4.32042192024466"
"282","247","4.532791510506887"
"292","1834","3.619233345825508"
"292","247","3.721191214404985"
"298","1834","2.706599135327478"
"298","247","2.8515076919150593"
"303","1834","4.208996102775281"
"303","247","4.354498211577578"
"305","1834","4.254128784229903"
"305","247","4.3818179580475"
"312","1834","4.011660089898578"
"313","1834","3.7521540821731802"
"313","247","3.959316181239808"
"317","1834","4.030664203868531"
"317","247","4.222678853822846"
"318","1834","4.102876060666427"
"318","247","4.246001990074345"
"323","1834","3.4603676875500273"
"323","247","3.6826233761709153"
"325","1834","3.860946020765449"
"325","247","4.053167141963911"
"330","1834","3.9971284926082435"
"330","247","4.205104618766384"
"332","1834","3.90407174378314"
"332","247","4.102108912877745"
"337","1834","4.501067955343699"
"337","247","4.607357998046031"
"339","1834","4.392199520343701"
"339","247","4.545316596104187"
"345","1834","4.286098573985065"
"345","247","4.3504137996891625"
"347","1834","3.8243937161306074"
"347","247","4.043044546925302"
"350","1834","3.5618157394661774"
"350","247","3.681543481571999"
"353","1834","3.781582024389758"
"353","247","3.9721098088053237"
"354","1834","4.016137497479524"
"354","247","4.242433701568939"
"364","1834","4.492470500792124"
"364","247","4.517996790322389"
"217","1834","3.1038202791880805"
"217","247","3.2420577972877136"
"250","1834","4.510779149767369"
"250","247","4.539119684456751"
"316","1834","3.3974292026044974"
"316","247","3.4972669203516262"
"1","1834","4.708698096693824"
"1","247","4.864342765729512"
"13","1834","3.9633393507247336"
"13","247","4.12136583475895"
"15","1834","3.7514967884454653"
"15","247","3.9265143668868716"
"16","1834","4.023210012080919"
"16","247","4.265494960876834"
"17","1834","4.48199561406945"
"17","247","4.709128157986357"
"26","1834","3.5030099706643227"
"26","247","3.7295152580403292"
"41","1834","3.5746332705821615"
"41","247","3.76485181464533"
"43","1834","4.875751456252444"
"43","247","5.062543272656834"
"47","1834","3.3893922519001674"
"47","247","3.513014053317096"
"56","1834","4.103060374044821"
"56","247","4.308196309440296"
"62","1834","4.421549387909033"
"62","247","4.517997120598861"
"68","1834","3.596943460560851"
"75","1834","3.5590914139597007"
"75","247","3.676351043526609"
"76","1834","3.384152014099352"
"76","247","3.568340401105991"
"82","1834","3.6788864732652287"
"82","247","3.812368598437283"
"104","1834","3.858588133114539"
"104","247","3.9587099890613127"
"110","1834","3.990393894142798"
